date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 08:30:48,wembi_steve,,7,11,47,"#RDC: 2019 était une très mauvaise année. Civils tués à BENI Crashs, naufrages, pluies, la plus longue épidémie Ebola, accidents sur la RN1, installations de la MONUSCO attaquées, 15 millions $gardés dans un coin saint, écolier tué par policier à Goma. Espérons 2020 sera mieux.",,,#RDC,1212290062769147905,https://twitter.com/wembi_steve/status/1212290062769147905
2020-01-01 08:30:05,europapress,,1,15,44,"2019 ha traído varias noticias sanitarias de relevancia: hubo un segundo caso en el mundo de 'curación' del VIH, ha habido grandes avances en varios fármacos y se ha dado el visto bueno a la vacuna contra el ébola ",,,,1212289882351120384,https://twitter.com/europapress/status/1212289882351120384
2020-01-01 08:22:59,OnShinobu,Persona_Chaos,0,0,0,"I have ebola",,,,1212288091953610752,https://twitter.com/OnShinobu/status/1212288091953610752
2020-01-01 08:12:43,HausofHilton,,10,217,623,"Patient : ""Doktor, saya ada sakit kepala dari pagi tadi. Saya google tadi. Saya rasa saya ada Ebola"". Saya : "" Kaki saya pun kejang setiap malam. Saya rasa saya mengandung"".",,,,1212285510225260544,https://twitter.com/HausofHilton/status/1212285510225260544
2020-01-01 08:07:22,Bloggasaurus,DVATW,6,3,10,"Very interesting belief. That means many things. For one, it means 'white' no- humans from America & Europe were in West Africa in 2014, helping to care for mostly black humans dying of Ebola. Where, I wonder, was THIS woman? ",,,,1212284162851430400,https://twitter.com/Bloggasaurus/status/1212284162851430400
2020-01-01 08:03:11,Nawaiwaqt_,,0,0,1,"ڈی آرکانگومیں ایبولاوباء، 3373اعلان شدہ کیسوں میں مجموعی طورپر2231افرادہلاک ہوئے https://www.nawaiwaqt.com.pk/01-Jan-2020/1098873 #DRCongo #Ebola #DeadlyDisease #Cases #People #Killed",,,#DRCongo #Ebola #DeadlyDisease #Cases #People #Killed,1212283112870350848,https://twitter.com/Nawaiwaqt_/status/1212283112870350848
2020-01-01 07:54:16,ayekhemheferdi1,,1,2,8,"Till now Madam Stella Ameyo Shade Adadevoh, the woman who saved Nigeria from Ebola crisis which would have killed millions of Nigerians, has still not be honored properly. In the history of Nigeria existence, she one of the greatest soul, gift that God deposited in this country.",,,,1212280867462270976,https://twitter.com/ayekhemheferdi1/status/1212280867462270976
2020-01-01 07:52:20,itabasseyduke,thecableng,2,0,0,"She did well and is worthy of eulogy but credit for limiting the spread of Ebola to 20people in 3states in Nigeria should go to the GEJ govt....just saying",,,,1212280381531136000,https://twitter.com/itabasseyduke/status/1212280381531136000
2020-01-01 07:37:55,thecableng,,1,9,17,"But upon treatment, it was discovered that Sawyer was not responding to medication and analgesics. Adadevoh, who knew Sawyer just flew in from #Ebola-stricken Liberia, called for caution. But the rich and powerful always fight back. https://www.thecable.ng/thecable-names-stella-adadevoh-as-nigerian-of-the-decade #NigerianOfTheDecade",,,#Ebola #NigerianOfTheDecade,1212276753533677568,https://twitter.com/thecableng/status/1212276753533677568
2020-01-01 07:34:38,VlRUS_EBOLA,Catambiana,0,0,1,"* Le llegan pichulas al DM *",,,,1212275924940574720,https://twitter.com/VlRUS_EBOLA/status/1212275924940574720
2020-01-01 07:33:00,ItzBrxndonFN,nearXfn,0,0,0,"Just found out ab Ebola..that Shid hurts.",,,,1212275515077353472,https://twitter.com/ItzBrxndonFN/status/1212275515077353472
2020-01-01 07:29:55,GabsHardy,,0,0,3,"NYE included pizza, Ragnarok, card games, Ebola shots, a mild stabbing, and most importantly, time spent with good friends. I hope yours was equally enjoyable!",,,,1212274741098287104,https://twitter.com/GabsHardy/status/1212274741098287104
2020-01-01 07:21:03,StatRdc,SocialGivingOrg,0,0,1,"#Measles outbreak is still getting less attention than #Ebola and data are not as available as for #Ebola. #Measles vaccine has been available for years. Many deaths could have been avoided.@MinSanteRDC @LongondoEteni @OMSRDCONGO @WamuHenriette @HenrietteWamu #DRC #rougeole",,@MinSanteRDC @LongondoEteni @OMSRDCONGO @WamuHenriette @HenrietteWamu,#Measles #Ebola #Ebola #Measles #DRC #rougeole,1212272509908860928,https://twitter.com/StatRdc/status/1212272509908860928
2020-01-01 07:19:02,anfragen_bt,,0,0,0,"Ebola-Hilfe und andere Virusinfektionen in Deutschland (Dr. Robby Schlund, Detlev Spangenberg, AfD) ",,,,1212271998463815681,https://twitter.com/anfragen_bt/status/1212271998463815681
2020-01-01 07:18:35,Gustavo__Olmos,diegoavalos85,2,1,4,"Un Tsunami? Las 7 plagas de Egipto, 2 bombas atómicas y el Ébola merecemos",,,,1212271888912830464,https://twitter.com/Gustavo__Olmos/status/1212271888912830464
2020-01-01 07:17:46,MyFreelance,,0,0,0,"Ebola survivor donates blood in Kansas City to help NBC freelance photographer in Nebraska https://wp.me/p7pqWk-gYe #freelancevideo",,,#freelancevideo,1212271682469191680,https://twitter.com/MyFreelance/status/1212271682469191680
2020-01-01 07:11:17,WindleBeth,WindleBeth,0,0,1,"Similar to Ebola...it was this huge thing and then suddenly they stopped reporting on it. I’m pretty sure people are still dying from it.",,,,1212270048380882949,https://twitter.com/WindleBeth/status/1212270048380882949
2020-01-01 07:10:24,the_ebinizeri,thecableng,0,0,2,"The unsung hero of the decade. #Ebola ",,,#Ebola,1212269826946846721,https://twitter.com/the_ebinizeri/status/1212269826946846721
2020-01-01 07:08:13,60andnotout1,,0,0,0,"US agency offers legal immunity to Ebola vaccine makers ",,,,1212269276914053121,https://twitter.com/60andnotout1/status/1212269276914053121
2020-01-01 07:06:42,ironorehopper,,0,0,0,"Top story: Drugs & Pharma Cos News You searched for Ebola – TopMedTalk https://www.topmedtalk.com/?s=Ebola, see more http://tweetedtimes.com/v/443?s=tnp",,,,1212268897522597889,https://twitter.com/ironorehopper/status/1212268897522597889
2020-01-01 07:06:17,NDABELNZE1,,0,2,6,"Le cardinal Ambongo aux habitants de Butembo : « le premier moyen contre Ebola, c’est notre comportement » ",,,,1212268791452884992,https://twitter.com/NDABELNZE1/status/1212268791452884992
2020-01-01 07:03:58,MuckZuckerburg,,0,0,0,"Sesame Street has been brought to you today by the letters BACK PAIN and FART and by the number EBOLA.",,,,1212268208775811074,https://twitter.com/MuckZuckerburg/status/1212268208775811074
2020-01-01 07:02:38,juancar88104735,,0,1,0,"El 20 de diciembre de 2019, Merck anunció que recibió la aprobación de la FDA para una vacuna contra el Ébola que contiene el virus conocido como virus de la estomatitis vesicular recombinante, el virus del Ébola de Zaire ( rVSV-ZEBOV ), y se comercializará con el nombre ERVEBO",,,,1212267871474266112,https://twitter.com/juancar88104735/status/1212267871474266112
2020-01-01 07:02:06,juancar88104735,,0,1,0,"Merck recibió la aprobación acelerada de la FDA de una vacuna viva contra el Ébola modificada genéticamente que según el propio prospecto de esta vacuna puede causar una nueva forma de infección de tipo Ébola, lo que resulta en inmunosupresión y posible transmisión de virus",,,,1212267738783244288,https://twitter.com/juancar88104735/status/1212267738783244288
2020-01-01 07:01:42,mona_cajun,MattySm16821000,3,9,10,"Only Every Day since 1/13/18, Hawaii Incoming Missile ""false alarm"" : ) Wealthiest Iranian, now Hawaii's richest man Pierre Omidyar was behind it -and So Much More. By Topic: eBay He named eBay after EBOLA. Fathers in IRAN: Omidyar, Val Jarrett, Pardis Sabeti (HRC Ebola Czar) ",,,,1212267638916730881,https://twitter.com/mona_cajun/status/1212267638916730881
2020-01-01 07:00:50,juancar88104735,,0,1,0,"https://cienciaysaludnatural.com/fda-aprueba-la-nueva-vacuna-contra-el-ebola-puede-contagiar-y-causar-inmunosupresion/ FDA aprueba la nueva vacuna contra el ébola puede contagiar y causar inmunosupresión",,,,1212267419986792448,https://twitter.com/juancar88104735/status/1212267419986792448
2020-01-01 07:00:13,missileyodeler,9teen80four,0,0,1,"https://www.youtube.com/watch?v=V1bFr2SWP1I the american dream, a tv, radio, phone &amp; microwave in every home that the bank owns while we can arm the children with a box of rabid ebola ferrets as an ultimate deterrent.",,,,1212267266869383168,https://twitter.com/missileyodeler/status/1212267266869383168
2020-01-01 06:55:05,gump1991,,0,0,0,"What ever happen to Ebola? Cover up? People forget about everything else going .....",,,,1212265971529981957,https://twitter.com/gump1991/status/1212265971529981957
2020-01-01 06:50:03,ebola_granola,,0,0,0,"thank you for promoting ebola growth but sadly i am not infecting your location of residence therefore the score does not change",,,,1212264706221543424,https://twitter.com/ebola_granola/status/1212264706221543424
2020-01-01 06:47:34,Robert2cs,ObservadBinario,0,0,0,"El mismo que dijo que descubrieron la cura del sida, del ébola y del cáncer. No se Rick...",,,,1212264079936675843,https://twitter.com/Robert2cs/status/1212264079936675843
2020-01-01 06:47:29,Jacob_Pinecone,HunterSquibb,1,1,7,"Mass Shootings Alabama’s new Laws The Ebola outbreak Kim Jong Un taking over No This 5 second clip was the worst part of the decade. ",,,,1212264060454154240,https://twitter.com/Jacob_Pinecone/status/1212264060454154240
2020-01-01 06:44:43,bbbrieger,,0,1,3,"Dec 30, 2019 #Ebola @MinSanteRDC •Since start epidemic, cumulative cases 3,376: 3,258 confirmed 118 probable. total 2,232 deaths 2,114 confirmed 118 probable. 1,106 healed •2 new cases confirmed in #NorthKivu, including 1 in #Katwa and 1 in #Mabalako; https://us3.campaign-archive.com/?u=b34a30571d429859fb249533d&amp;id=1f623f3459",,@MinSanteRDC,#Ebola #NorthKivu #Katwa #Mabalako,1212263362865848320,https://twitter.com/bbbrieger/status/1212263362865848320
2020-01-01 06:35:37,o0ned,,0,0,0,"FDA Approves Merck's New Live Ebola Vaccine Which It Says Can Shed and Cause Immunosuppression ",,,,1212261072843005953,https://twitter.com/o0ned/status/1212261072843005953
2020-01-01 06:32:54,_Mazeo_,,0,0,0,"That just lowered your score to a 3 Germaphobes are weird",,,,1212260391683792896,https://twitter.com/_Mazeo_/status/1212260391683792896
2020-01-01 06:32:45,EBOLA_HUNTER,chris_papoutsis,0,0,0,"It better come with the chief keef feature too",,,,1212260354509680640,https://twitter.com/EBOLA_HUNTER/status/1212260354509680640
2020-01-01 06:32:11,cocasmola,,0,0,1,"Pig Ebola Alert: Please make not eating pork or pork products one of your resolutions this year...there is talk of Pig Ebola having already started and spreading ",,,,1212260208317059073,https://twitter.com/cocasmola/status/1212260208317059073
2020-01-01 06:29:12,EightManCrew,AB84,0,0,0,"Publicity stunt? Except NOBODY wants that trash publicity. Like people want ebola.",,,,1212259461206814720,https://twitter.com/EightManCrew/status/1212259461206814720
2020-01-01 06:17:44,QuiqueBenavide2,,1,0,2,"“ebola usted manrique ebola usted” Marypaz Castillo @MarypazCastillw",,@MarypazCastillw,,1212256573864792064,https://twitter.com/QuiqueBenavide2/status/1212256573864792064
2020-01-01 06:14:57,madd_hamm4,,0,0,1,"I think it’s because so many people get drunk on New Years versus any typical weekend. People need to learn to stop being so selfish when drinking and driving.",,,,1212255873617162240,https://twitter.com/madd_hamm4/status/1212255873617162240
2020-01-01 06:09:14,PossibleDoom,,0,0,0,"How will the world end? Flaming ebola.",,,,1212254433138159623,https://twitter.com/PossibleDoom/status/1212254433138159623
2020-01-01 06:09:01,KrutikaKuppalli,LawrenceGostin,0,5,9,"I feel like I am a broken record, but #Ebola, #measles, #Zika, #Influenza, #Lassa, #antimicrobialresistance and now this Viral pneumonia in #China. With increasingly connected populations this is why investment in #globalhealth #healthsecurity and #outbreak response is vital",,,#Ebola #measles #Zika #Influenza #Lassa #antimicrobialresistance #China #globalhealth #healthsecurity #outbreak,1212254381317312513,https://twitter.com/KrutikaKuppalli/status/1212254381317312513
2020-01-01 06:08:25,BAllenPOTUS2020,Theshells1111,6,0,0,"Happy New Year Shelley. We are humans all subject to Err. Ebola Zaire Reston - Richard Preston ""Hot Zone"" &amp; ""Demon in the Freezer"" You will find reference to Soviet Kazahkstan Facilities &amp; Siberia Research Facility where ICBM is Armed with ""Variola."" Problem? How to disarm.",,,,1212254227759656960,https://twitter.com/BAllenPOTUS2020/status/1212254227759656960
2020-01-01 06:07:50,scrubruko,tetsuji_07,1,0,1,"",,,,1212254080447463424,https://twitter.com/scrubruko/status/1212254080447463424
2020-01-01 06:07:20,angienicolemca,,0,0,0,"The New York event will likely begin the start of the Ebola outbreak. Thousands of infected patients were brought into New York before the times square event. What a great way to spread it all across the country through people visiting for the new years events ",,,,1212253957466312704,https://twitter.com/angienicolemca/status/1212253957466312704
2020-01-01 06:06:59,EngelsEdward,DavidGressly,1,0,0,"Despite being critical especially at your slow Emergency Response while working with @SRSG_MONUSCO before being appointed UNEERO. I wish you &amp; all the dedicated staff the energy &amp; courage to end the 10th #Ebola Outbreak @MinSanteRDC @MTamfum @DrTedros @DrMikeRyan @antonioguterres",,@SRSG_MONUSCO @MinSanteRDC @MTamfum @DrTedros @DrMikeRyan @antonioguterres,#Ebola,1212253866886127617,https://twitter.com/EngelsEdward/status/1212253866886127617
2020-01-01 06:04:29,ebola_granola,,1,0,0,"0/10 needs more ebola",,,,1212253238700822530,https://twitter.com/ebola_granola/status/1212253238700822530
2020-01-01 06:01:33,acentodiario,,0,1,0,"República del Congo cierra 2019 sin acabar con el ébola, que suma 2.232 muertos ",,,,1212252500134203392,https://twitter.com/acentodiario/status/1212252500134203392
2020-01-01 05:51:56,lofuliketofu,HunterSquibb,0,0,1,"so we just gon forget ebola huh ",,,,1212250082164314113,https://twitter.com/lofuliketofu/status/1212250082164314113
2020-01-01 05:50:21,DearGoodPeople,MarshaBlackburn,0,0,0,"Trump criticized Obama for golfing during the 2013 tornado outbreak, during Ebola outbreak and soon after 2016 Louisiana floods. Today, the U.S. embassy in Iraq has been stormed. Trump just arrived at his golf club. ",,,,1212249680924565504,https://twitter.com/DearGoodPeople/status/1212249680924565504
2020-01-01 05:50:11,DearGoodPeople,MarkMeadows,0,0,0,"Trump criticized Obama for golfing during the 2013 tornado outbreak, during Ebola outbreak and soon after 2016 Louisiana floods. Today, the U.S. embassy in Iraq has been stormed. Trump just arrived at his golf club. ",,,,1212249642513162240,https://twitter.com/DearGoodPeople/status/1212249642513162240
2020-01-01 05:50:04,DearGoodPeople,GOPLeader,0,0,0,"Trump criticized Obama for golfing during the 2013 tornado outbreak, during Ebola outbreak and soon after 2016 Louisiana floods. Today, the U.S. embassy in Iraq has been stormed. Trump just arrived at his golf club. ",,,,1212249609659133953,https://twitter.com/DearGoodPeople/status/1212249609659133953
2020-01-01 05:47:01,DelilahVeronese,,0,0,0,"@WHO: RT @DrTedros: Such tragedy &amp; sadness for families as the #Ebola outbreak in #DRC continues afflicting the most vulnerable &amp; violent flare-ups make it difficult for communities &amp; colleagues doing painstaking work. https://buff.ly/37vrogF",,@WHO @DrTedros,#Ebola #DRC,1212248842491568129,https://twitter.com/DelilahVeronese/status/1212248842491568129
2020-01-01 05:39:31,69Memegamer,ThirtyVirus,0,0,1,"Ebola virus",,,,1212246956904505345,https://twitter.com/69Memegamer/status/1212246956904505345
2020-01-01 05:24:17,Catambiana,VlRUS_EBOLA,0,0,0,"¿Eres de Concepción?",,,,1212243123209940997,https://twitter.com/Catambiana/status/1212243123209940997
2020-01-01 05:23:27,DemianBlg,,0,0,0,"RD del Congo cierra 2019 sin poder erradicar el ébola, que se cobró más de 2000 vidas https://dearce.com.uy/rd-del-congo-cierra-2019-sin-poder-erradicar-el-ebola-que-se-cobro-mas-de-2000-vidas/",,,,1212242913138237441,https://twitter.com/DemianBlg/status/1212242913138237441
2020-01-01 05:22:09,Obrgrupnfrolfer,ScottMGreer,0,0,1,"Correction: The only thing that separates the members of Kata'ib Hizballah from da Ebola and knowing da wae is a glass barrier and a small Christmas tree.",,,,1212242586762727426,https://twitter.com/Obrgrupnfrolfer/status/1212242586762727426
2020-01-01 05:21:09,LegalisedBot,,0,0,0,"EBOLA OUTBREAK",,,,1212242334303129600,https://twitter.com/LegalisedBot/status/1212242334303129600
2020-01-01 05:17:33,EsethuHasane_,,0,0,0,"Entering a new year on a sick bed because life is like ebola... ",,,,1212241430208536576,https://twitter.com/EsethuHasane_/status/1212241430208536576
2020-01-01 05:17:24,nordicgeo,,0,1,9,"My decade> 2010 @WHO HQ w @WHOGOARN H1N1 &amp; Haiti 2011 @DirectRelief London 2012 @UNOSAT @PHE_uk Ebola 2014/15 w @WHO &amp; @NetHope_org https://issuu.com/ricsmodus/docs/modus_global_march_2015/36 2017 @iMMAP_org Kabul &amp; @oneconcerninc https://youtu.be/xlRwEFQa7ME &amp; #humanitarian #DRR w @PDC_Global @hotosm",,@WHO @WHOGOARN @DirectRelief @UNOSAT @PHE_uk @WHO @NetHope_org @iMMAP_org @oneconcerninc @PDC_Global @hotosm,#humanitarian #DRR,1212241392090546177,https://twitter.com/nordicgeo/status/1212241392090546177
2020-01-01 05:17:12,llarinIauti,RodriguezAlanOk,1,0,1,"El promedio de gol de Benedetto. Qué enfermo, mamita. Y algunos preferían a Chanchope Ébola, hijos de re mil puta. ",,,,1212241339556999169,https://twitter.com/llarinIauti/status/1212241339556999169
2020-01-01 05:15:13,fakehistorybot,,0,0,0,"Tom Brady the Potato died from Ebola in 1062.",,,,1212240841194037254,https://twitter.com/fakehistorybot/status/1212240841194037254
2020-01-01 05:12:33,JeeringBot,,0,0,0,"Your tweet gave me - a cold - ebola - probably every illness in the entire world",,,,1212240169580945409,https://twitter.com/JeeringBot/status/1212240169580945409
2020-01-01 05:00:32,VlRUS_EBOLA,aguamieI,1,0,1,"Pasó esto :",,,,1212237145483685889,https://twitter.com/VlRUS_EBOLA/status/1212237145483685889
2020-01-01 04:59:43,VlRUS_EBOLA,Catambiana,1,0,0,"#NotAllFeos",,,#NotAllFeos,1212236938830393344,https://twitter.com/VlRUS_EBOLA/status/1212236938830393344
2020-01-01 04:58:35,SrCrumpet,Zaddy_nomso,0,0,0,"The Ebola crisis. People were legitimately scared",,,,1212236655412883456,https://twitter.com/SrCrumpet/status/1212236655412883456
2020-01-01 04:55:40,LesTuit,LesTuit,1,0,0,"La familia Kast debe ser juzgada por lo que hizo en dictadura y lo que siguen apoyando en democracia, pero no andemos con weas, el neoliberalismo esta bastante mas a la derecha que el nazismo. El mismo Hitler sentiria asco por lo que se hace con los recursos naturales en Chile.",,,,1212235919627042816,https://twitter.com/LesTuit/status/1212235919627042816
2020-01-01 04:54:35,lombardi_ebooks,,0,0,0,"My fafther broke his arm byu [playing Star Fox Zero, For The Nintendo Wii U. the controls gave my wife Ebola",,,,1212235650029613056,https://twitter.com/lombardi_ebooks/status/1212235650029613056
2020-01-01 04:52:09,CoolerEsq,TrogMD,0,0,1,"I’m think either Ebola or Consumption...possibly drug-resistant, but not HIV related.",,,,1212235037200048128,https://twitter.com/CoolerEsq/status/1212235037200048128
2020-01-01 04:51:33,VlRUS_EBOLA,Catambiana,0,0,0,"A pata pelá gritando en la calle ""¡QUE LES VAYA BONITOOOOO!"" #virgenSanta",,,#virgenSanta,1212234886708387840,https://twitter.com/VlRUS_EBOLA/status/1212234886708387840
2020-01-01 04:49:40,TheEagl41686279,RanaAyyub,0,0,0,"LISTEN! I HAVE EBO LA LA LA LA LA YOU HAVE EBO LA LA LA LA AND WE HAVE EBO LA LA LA LA LA EVERYBODY HAS EBO LA LA LA LA LA SELENA HAS EBO LA LA LAA LA LA JUSTIN HAS EBO LA LA LAA LA LA TAYLOR HAS EBO LA LA LAA LA LA RANA HAS EBO LA LA LAA LA LA EBOLA",,,,1212234409665060865,https://twitter.com/TheEagl41686279/status/1212234409665060865
2020-01-01 04:49:30,VlRUS_EBOLA,,0,0,1,"""¿O te haces caquita?"", cover de Tere Marinovic",,,,1212234370691584001,https://twitter.com/VlRUS_EBOLA/status/1212234370691584001
2020-01-01 04:48:36,Phemmi9,realDonaldTrump,0,0,0,"You've done everything to make Mar a Largo happen. But once your done being President, it will instantly become an Ebola. Happy 2020.",,,,1212234141841985536,https://twitter.com/Phemmi9/status/1212234141841985536
2020-01-01 04:44:42,LesTuit,VlRUS_EBOLA,1,0,0,"Puta no, pues muchos anarcos y comunistas españoles se vinieron a latinoamerica y se volvieron fachos culiados. Y muchos nazis formaron parte de las bases de los partidos verdes europeos y latinoamericanos. Kast es un conchesumadre, pero no tiene que ver con nazismo en alemania.",,,,1212233162845229057,https://twitter.com/LesTuit/status/1212233162845229057
2020-01-01 04:44:37,JayVanOrman,Boozy2B,0,0,0,"Ebola! I should have stole that meme when I had the chance.",,,,1212233141550628864,https://twitter.com/JayVanOrman/status/1212233141550628864
2020-01-01 04:39:18,DominaWynnita,realDonaldTrump,0,0,0,"Over $118,000,000.00.............While tax payers pay millions for your offspring to travel the globe doing business. Tell us more, #RobertMercer how morally bankrupt you are to unleash this Ebola called Trump into the world. You that bored at your little basement shooting range?",,,#RobertMercer,1212231801181261824,https://twitter.com/DominaWynnita/status/1212231801181261824
2020-01-01 04:30:55,lyon7755,RealLaserLent,0,0,0,"Tambien puedes crear ebola",,,,1212229692071264262,https://twitter.com/lyon7755/status/1212229692071264262
2020-01-01 04:25:04,fraybomb,,1,2,26,"2010 huge rise of social media 2011 everyone starts being super fucking depressed 2012 we all thought we were dying bc mayan calendar; trayvon martin murdered 2013 barack obama starts second term; BEYONCÉ 2014 ebola outbreak; ISIS rise; deaths of michael brown &amp; eric garner",,,,1212228218939465729,https://twitter.com/fraybomb/status/1212228218939465729
2020-01-01 04:21:48,Crof,,4,4,28,"10 years ago I was blogging #cholera in Haiti and writing for @TheTyee . Now I'm blogging #Ebola in DR Congo and #measles in Samoa. Still writing for @TheTyee. My education continues.",,@TheTyee @TheTyee,#cholera #Ebola #measles,1212227397589725184,https://twitter.com/Crof/status/1212227397589725184
2020-01-01 04:17:55,itsaSHAYthing,NotPlayygrl,2,2,166,"I use to hate this lmao but she was ALWAYS right. She even bribed me with the glitter Ugg’s one weekend to not go to Dallas when they had that big Ebola outbreak ",,,,1212226419423694848,https://twitter.com/itsaSHAYthing/status/1212226419423694848
2020-01-01 04:08:32,rtozixr,iirisapatow,1,0,1,"ebola entenda que você é tudo",,,,1212224058592518145,https://twitter.com/rtozixr/status/1212224058592518145
2020-01-01 04:05:28,OG_Troll_bot,,0,0,0,"The butt hash harvest is going to stop this 4chan guy from giving everyone that Ebola virus",,,,1212223289243971584,https://twitter.com/OG_Troll_bot/status/1212223289243971584
2020-01-01 04:02:58,mamalionpack,InsideVaccines,0,0,6,"We fear smallpox like we fear Ebola &amp; nobody is around to talk about it anymore. Smallpox was devastating but I'm not sure it would be today.",,,,1212222656986189824,https://twitter.com/mamalionpack/status/1212222656986189824
2020-01-01 04:00:27,ReignBotYT,ebola_granola,0,0,5,"I'm just gonna leave it. I consider it a win that the dude is this obsessed with me. Only thing I'm mad at is that none of his posts are even good jabs at me",,,,1212222023855984640,https://twitter.com/ReignBotYT/status/1212222023855984640
2020-01-01 03:58:12,VlRUS_EBOLA,,0,0,0,"”¡FELISA ME MUERO!""",,,,1212221459025793024,https://twitter.com/VlRUS_EBOLA/status/1212221459025793024
2020-01-01 03:58:01,Nuthin_2c_Here,,0,0,0,"FDA Approves an Ebola Vaccine For the First Time ",,,,1212221414935281665,https://twitter.com/Nuthin_2c_Here/status/1212221414935281665
2020-01-01 03:56:26,Ebola_chan66,jaquielajoie,0,0,1,"hi drunk ...im mum",,,,1212221014664339457,https://twitter.com/Ebola_chan66/status/1212221014664339457
2020-01-01 03:56:26,rowast,,1,0,0,"An epidemic like Ebola is unspeakably frightening and it's horrible the toll it took on far too many On a smaller scale it was terrifying the response of some politicians who told us the only thing we have to fear is literally everything ",,,,1212221013628346371,https://twitter.com/rowast/status/1212221013628346371
2020-01-01 03:52:00,DownundaThe,Wil_Johnson1,0,0,0,"Um...BS. Comes from Trump bombing ebola in the desert.",,,,1212219898857869315,https://twitter.com/DownundaThe/status/1212219898857869315
2020-01-01 03:49:34,StearnsLab,RwandaHealth,0,9,28,"Rwanda receives first doses of newly-approved Merck Ebola vaccine. Great story of fast-tracking research, testing and approval. https://wellcome.ac.uk/news/landmark-moment-fight-against-ebola-what-have-we-learnt",,,,1212219285042384897,https://twitter.com/StearnsLab/status/1212219285042384897
2020-01-01 03:47:47,Fireking492,xandertheblue,0,0,0,"Watch Ebola this thing become a running joke for a convention or something",,,,1212218838441443328,https://twitter.com/Fireking492/status/1212218838441443328
2020-01-01 03:42:48,xandertheblue,,6,3,27,"You’re not a streamer until someone continually offers to mail you Ebola ",,,,1212217584684281857,https://twitter.com/xandertheblue/status/1212217584684281857
2020-01-01 03:36:03,popelizbet,BarkyBoogz,0,0,7,"I compared a notable FARTy fake goth unfavorably to Ebola. She called my dad and tried to get me fired. I stand by it. ",,,,1212215885601103872,https://twitter.com/popelizbet/status/1212215885601103872
2020-01-01 03:35:55,Julius_R_Ebola,SerfofGrey,0,0,0,"The Catholic Church is both new and old",,,,1212215850809397249,https://twitter.com/Julius_R_Ebola/status/1212215850809397249
2020-01-01 03:28:26,ebola_youta,,0,0,1,"#NowPlaying #2020年一発目ソング Endon - Born in Limbo",,,#NowPlaying #2020,1212213967684132864,https://twitter.com/ebola_youta/status/1212213967684132864
2020-01-01 03:21:32,diego9lopez,enunabaldosa,0,0,0,"Wanchope Ébola",,,,1212212230986575872,https://twitter.com/diego9lopez/status/1212212230986575872
2020-01-01 03:21:03,azlancat,,1,0,2,"*sprinkles Ebola impregnated glitter through the timeline*",,,,1212212111033749504,https://twitter.com/azlancat/status/1212212111033749504
2020-01-01 03:16:56,ristufle,jvckiwvi,1,0,0,"non ? il va souhaiter que des singes atteints d'ebola brisent les vitres de mon appart et me le transmettent en me tabassant à mort pendant mon sommeil",,,,1212211072196907008,https://twitter.com/ristufle/status/1212211072196907008
2020-01-01 03:16:48,DJTthesavior,PresidentFolt,0,0,0,"Respect for those survivors always. I’m a Helton survivor and it feels like I have Ebola.",,,,1212211039581822976,https://twitter.com/DJTthesavior/status/1212211039581822976
2020-01-01 03:10:29,get_mason,,0,0,0,"Oche Ebola and his forum pal arrive at the Indigo a couple of weeks early. Some nifty finger work there! ",,,,1212209450574057472,https://twitter.com/get_mason/status/1212209450574057472
2020-01-01 03:07:45,ImNotASkeleton2,JLombness,0,0,0,"I'm sure CPS will disagree Christ your feed is cancer: You're scared of GMOs ""free men abide their own law"" so you're an Anti Govt loon You think WHO wants to murder people. And you hate the ebola vaccine being produced... ",,,,1212208761454108672,https://twitter.com/ImNotASkeleton2/status/1212208761454108672
2020-01-01 03:05:41,siaisfree,,0,1,0,"Ebola San Antonio Ebola Planner - Ebola Outbreak Map .Com ",,,,1212208242513924096,https://twitter.com/siaisfree/status/1212208242513924096
2020-01-01 03:02:30,eaglemute,fernandezhecto9,0,0,1,"Buena esa Presidente. Solo tiene q dirigirse a Petro y darle las cifras a el. Con nombre propio. Los q lo elegimos sabemos de su trabajo y buena fe. Su deseo de acertar en contra del virus del ebola bombardiando diario con idioteces",,,,1212207440093167616,https://twitter.com/eaglemute/status/1212207440093167616
2020-01-01 03:00:29,LifeisJK,,0,0,2,"Ho tipo preso l'ebola per festeggiare Capodanno Ma era meglio se rimanevo a casa cazzo",,,,1212206933438021634,https://twitter.com/LifeisJK/status/1212206933438021634
2020-01-01 02:56:31,noisediver,,0,0,0,"New technologies for controlling emerging infectious diseases in Guinea and the Democratic Republic of the Congo: their role in response to the #Ebola epidemic [article in French]. #PH https://www.jle.com/fr/revues/mst/e-docs/apport_des_nouvelles_technologies_pour_le_controle_des_maladies_infectieuses_emergentes_en_guinee_et_republique_democratique_du_congo_lexemple_de_la_reponse_a_lepidemie_debola_315935/article.phtml",,,#Ebola #PH,1212205936590381056,https://twitter.com/noisediver/status/1212205936590381056
2020-01-01 02:54:15,BestInShowDog,TIME,1,0,1,"This is ridiculous. Who the hell voted? No one admires that fool. In fact, most humans hate him. He’s like Grandpa Simpson but with less class. Ebola is more popular than Trump. Trump has been ban from funerals! That only happens when someone is univerally hated.",,,,1212205363698769920,https://twitter.com/BestInShowDog/status/1212205363698769920
